DataType,IterationNumber,numPoints,runs,trueBeta,MCLTSBetaAvg,MCLTSBetaAvgError,MCLTSBetaStd,NoisyStatsBetaAvg,NoisyStatsBetaAvgError,NoisyStatsStd,
Gaussian,2,200,10,0.6589318484058598,0.6892850383928365,0.03035318998697667,0.021292558206776384,0.20188452210964244,0.45704732629621736,0.36201450793739337,
Bimodal,2,200,10,0.5498652182631734,0.7302461249602913,0.18038090669711793,0.02504160608416534,1.3090767434997546,0.7592115252365812,1.06176082511227,
Outlier,2,200,10,28.83473731885292,31.424671777807653,2.5899344589547333,0.16402224541538482,-0.44841939056499286,29.283156709417913,3.443385381848168,
Gaussian,3,200,10,0.858281463587642,0.8673362695232356,0.009054805935593602,0.009722456584308072,0.15834474456654918,0.6999367190210928,2.1913445252081876,
Bimodal,3,200,10,0.40279749336323634,0.674587883201162,0.2717903898379257,0.024368262721065907,-0.186227302212025,0.5890247955752613,1.1079413837771865,
Outlier,3,200,10,24.85170411704215,25.151273490804652,0.2995693737625018,0.40181907630506103,-1.7429646569236472,26.594668773965797,5.068052642616272,
Gaussian,4,200,10,0.6377512107492939,0.6562189719404936,0.01846776119119975,0.015754462820998485,0.7513303562819467,0.1135791455326528,0.7802146151717221,
Bimodal,4,200,10,0.5107389727627828,0.5567465863831204,0.04600761362033756,0.0077930102736094315,1.3403075441066012,0.8295685713438185,2.1198088303520897,
Outlier,4,200,10,28.281865996315272,28.76523628640465,0.48337029008937904,0.9105653297708488,0.052412289753090716,28.229453706562182,0.8353734997907706,
Gaussian,5,200,10,0.7462189721823843,0.7628227050057153,0.01660373282333094,0.014565497013908649,1.2183662921773688,0.4721473199949845,1.047768363025497,
Bimodal,5,200,10,0.3008590376786864,0.21727461156714706,0.08358442611153932,0.009801023015241815,-0.021556113853235824,0.3224151515319222,0.4939488040950837,
Outlier,5,200,10,27.928252230581926,28.013000765959028,0.08474853537710203,0.16038586055504794,-0.35169413969419283,28.279946370276118,3.8384410111823914,
Gaussian,6,200,10,0.7690736102489392,0.7539620029737997,0.015111607275139494,0.013050658730290193,0.13885689602557347,0.6302167142233657,2.06369044547802,
Bimodal,6,200,10,0.44100284047285987,0.23662707887423565,0.20437576159862422,0.05213669346468145,0.07025617234073875,0.3707466681321211,0.6718940172351326,
Outlier,6,200,10,25.96596157756418,24.341478461056283,1.6244831165078963,1.2440878871566725,1.1665189537745253,24.799442623789655,2.662794747453346,
Gaussian,7,200,10,0.6198941778138501,0.6197073390022567,1.8683881159342608E-4,0.015607801398759644,2.5699653386363,1.95007116082245,2.2389669634954976,
Bimodal,7,200,10,0.5538223671897562,0.2770916366366571,0.2767307305530991,0.028732776308874854,0.5719146749247339,0.01809230773497772,1.29647523949209,
Outlier,7,200,10,27.88725205290906,29.396597172646306,1.5093451197372474,0.8548698667438773,2.863970583205027,25.02328146970403,5.541228947357494,
Gaussian,8,200,10,0.6455042090022228,0.6211237962350566,0.024380412767166182,0.013962733914276151,0.6136661567777815,0.03183805222444136,1.8103165111456356,
Bimodal,8,200,10,0.37928952265862426,0.2678545939698596,0.11143492868876465,0.017349583626812035,0.47493411422472825,0.095644591566104,1.1428055051440853,
Outlier,8,200,10,31.879500098234082,32.88457660279386,1.0050765045597743,0.4553437616548033,0.2597287428258839,31.619771355408197,0.6959559993051815,
Gaussian,9,200,10,0.7147166216722083,0.7284654830812781,0.013748861409069835,0.011003614366387486,0.4817421339565791,0.23297448771562917,0.5529732282282614,
Bimodal,9,200,10,0.48506779138287637,0.9963827437981763,0.5113149524152999,0.2164082649532234,-0.04133818503272586,0.5264059764156023,0.5883253110158562,
Outlier,9,200,10,27.44831915698506,30.927618236558896,3.4792990795738348,1.4327167390278703,1.9831920236084204,25.46512713337664,4.26889174730671,
Gaussian,0,300,10,0.7169050188844096,0.7353937150454224,0.018488696161012785,0.015358206476198967,1.0384014295207817,0.32149641063637213,1.4449529858559855,
Bimodal,0,300,10,0.3326353263533365,0.1392739128660393,0.19336141348729718,0.010479969661760069,1.2827711306566045,0.950135804303268,1.0444002589016637,
Outlier,0,300,10,24.875194700241575,25.925305468703762,1.0501107684621864,0.5154260201209777,1.0962701160289243,23.77892458421265,5.234556288393919,
Gaussian,1,300,10,0.6213561766259537,0.5742110284566191,0.04714514816933457,0.0021798791716041753,0.39716950691007874,0.22418666971587492,0.34193540219323554,
Bimodal,1,300,10,0.46826467582825304,0.3793753803148733,0.08888929551337976,0.013831876742179429,0.36214418749290067,0.10612048833535237,0.20388082365949195,
Outlier,1,300,10,24.054290204475958,25.087434432426534,1.0331442279505758,0.2496345112789511,0.4808484900129761,23.57344171446298,1.4826495876062855,
Gaussian,2,300,10,0.7786003593917359,0.7878908964805167,0.009290537088780804,0.006121805383079465,1.1217186768495215,0.34311831745778565,1.7864573415534013,
Bimodal,2,300,10,0.3058569983690971,0.1438158145525844,0.16204118381651267,0.011801537266529542,0.021509389327898348,0.2843476090411987,0.5681578383002776,
Outlier,2,300,10,22.435276574918483,21.645738954857897,0.7895376200605853,0.14931132925120386,-0.2344424019262849,22.669718976844766,1.3162423410481583,
Gaussian,3,300,10,0.719341933809876,0.7422207189582897,0.022878785148413683,0.0035952036060969443,1.508562511046255,0.7892205772363791,1.512251366389712,
Bimodal,3,300,10,0.3690571284947324,0.21478336635194753,0.15427376214278485,0.018988583440464456,0.3087692904533409,0.060287838041391484,0.49953993811749303,
Outlier,3,300,10,24.226639312408338,24.868576700477032,0.641937388068694,0.38807906841767964,-2.9841657744973533,27.21080508690569,7.456686858798084,
Gaussian,4,300,10,0.7283678768191498,0.7158120190939683,0.01255585772518153,0.006032140059952164,5.0848431908372875,4.356475314018137,14.322708798634418,
Bimodal,4,300,10,0.6857836687940021,1.0410057256572398,0.3552220568632377,0.06737907861723184,1.0304592262262926,0.3446755574322905,1.0112956091050171,
Outlier,4,300,10,28.28712200389349,28.39484756461303,0.10772556071954043,0.10186317120781577,-0.5375959421192252,28.824717946012715,2.066449265697972,
Gaussian,5,300,10,0.779776229988944,0.7447426167560693,0.03503361323287468,0.00789322748434003,-0.2886459420013234,1.0684221719902673,1.0382378541708093,
Bimodal,5,300,10,0.5044226858018618,0.2407015359372943,0.2637211498645675,0.015737572275883346,0.5177818042807025,0.013359118478840748,0.3982666913239358,
